id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
72,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,936152.124,936192.142,40.01800000004005,298.58,384.73,381.995,54.879999999999995,2.7350000000000136,38.60269481571386,2.442152006717227,160.9859779893402,7.921114882693403,353.46,39.11062998485718,160.98899765548157,54.94810847517865
73,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,937492.024,937524.02,31.99600000004284,415.77,391.24,395.17999999999995,48.00999999999999,3.939999999999941,42.367803902511994,5.919837305296456,137.983423123752,10.25984870252584,463.78,44.37934479188105,138.0559162345946,48.17139919080614
74,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,937812.007,937844.01,32.00300000002608,450.32,395.46,384.595,7.500000000000057,10.864999999999952,6.165247418681586,8.93131565432268,13.646914139577918,12.887357299592844,457.82000000000005,11.62277442954001,14.029851533458043,13.202205308205135
75,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,938232.004,938260.0,27.99600000004284,458.62,390.34000000000003,385.845,35.34500000000003,4.4950000000000045,33.212911850213935,9.589845557532362,87.4717870151241,16.150145590885213,493.96500000000003,36.486493158953365,87.60344697579252,35.62967934180719
76,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,938412.016,938436.021,24.005000000004657,507.095,395.96500000000003,392.86,34.059999999999945,3.105000000000018,40.736258358774485,5.046842813441155,72.1148980917923,13.216116414378455,541.155,41.156102074246334,72.7213344422091,34.2012371852247
77,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,938931.987,938967.981,35.99400000006426,552.875,391.08500000000004,396.545,54.02999999999997,5.4599999999999795,41.339842704273934,6.921411869125087,143.96983146904964,22.10366158199308,498.845,43.609913350745494,143.97848827784765,54.30517931100124
78,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,939351.886,939395.89,44.00399999995716,491.405,389.17499999999995,390.265,73.52999999999997,1.0900000000000318,54.678392579683695,2.528711252960482,209.47191100990239,10.651795319050997,564.935,54.88323525846758,209.49929287330622,73.53807857158084
79,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,939531.908,939555.91,24.00199999997858,567.625,392.495,391.935,8.670000000000073,0.5600000000000023,10.039719818225944,4.592268955280483,19.927783056828826,7.035445056410035,558.9549999999999,11.460983507154856,20.521304659379396,8.688066528290472
80,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,940131.603,940183.637,52.0339999999851,539.38,381.885,400.255,21.675000000000068,18.370000000000005,12.0207835369709,12.122348334564107,31.749060420865035,28.985411638116766,561.0550000000001,18.377504675140685,41.85577176800367,28.412365705797946
81,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,940367.782,940415.779,47.99699999997392,563.605,407.985,400.27,60.620000000000005,7.715000000000032,48.54151775495398,5.39044481123587,169.1982666385178,12.956347399984715,624.225,49.17926564230418,169.19829541293038,61.10896517696893
82,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,941371.769,941395.743,23.974000000045635,627.165,395.245,401.645,23.529999999999973,6.399999999999977,25.820976617453383,8.438317399330336,45.140568567052846,12.511609084959762,650.6949999999999,27.55910825635277,46.8424091230548,24.384849804745535
83,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,941851.617,941887.631,36.01400000008289,656.81,401.97,398.52,17.644999999999982,3.4500000000000455,14.042332397437576,4.337632243237634,25.032674733626788,15.571506330366057,674.4549999999999,15.65264042655768,29.48061420181383,17.979113576592137
84,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,942827.577,942847.559,19.981999999959953,684.825,396.72,397.455,12.324999999999932,0.7349999999999568,16.225640376524478,4.232636535684334,28.36739600095931,7.766479647594742,697.15,17.05808499823299,28.447931177007444,12.346896371153289
85,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,943191.488,943227.495,36.006999999983236,707.38,388.36,399.185,28.720000000000027,10.824999999999989,29.156266895020295,9.472697198781466,72.59001254464667,17.522860818578643,736.1,32.268912283041985,73.36260198913673,30.692328438878686
86,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,943359.48,943395.474,35.99400000006426,736.4300000000001,394.57500000000005,388.25,18.00499999999988,6.3250000000000455,13.605817884777686,8.196705064049077,49.07539148859265,12.301740226050882,754.435,17.147892904113164,50.083725498757886,19.08364876012961
87,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,944651.339,944691.351,40.01199999998789,788.3,397.425,403.72,55.61000000000013,6.295000000000016,36.564685835077334,6.670403628526903,134.36385021284863,15.320174749005835,843.9100000000001,38.76864053165837,134.60900538351478,55.96515992115107
88,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,945231.345,945255.348,24.003000000026077,848.21,406.5,400.005,13.474999999999909,6.4950000000000045,14.769108720986736,7.118560840051867,28.67496175834075,12.591474096652128,861.685,16.578965831622998,29.75873909238751,14.95863128765455
89,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,946495.218,946535.217,39.9989999999525,904.0350000000001,394.03999999999996,401.295,4.480000000000018,7.255000000000052,7.359807187492369,4.771512820858887,13.551649660782934,8.944483484253373,908.5150000000001,9.161685178071675,13.589956625406021,8.526747621455728
90,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,946687.213,946715.215,28.00199999997858,907.01,408.645,399.81,33.40499999999997,8.83499999999998,44.46301004179684,11.983199285709958,136.60067791760332,15.488425445159296,940.415,47.94432882031883,137.20755168025357,34.55359966776251
